User,Totals
Explicit,17987
ProcseeBot,10109
Timotheus Canens,8175
RHaworth,2196
Skier Dude,2117
Malik Shabazz,2016
Materialscientist,1921
JohnCD,1876
Alexf,1668
Magog the Ogre,1668
Cydebot,1553
Plastikspork,1473
MuZemike,1274
Gogo Dodo,1136
NawlinWiki,885
Edgar181,841
JamesBWatson,788
Peridon,704
DragonflySixtyseven,667
TorNodeBot,658
Acroterion,654
Ron Ritzman,590
Seraphimblade,589
Jimfbleak,549
Future Perfect at Sunrise,511
Jac16888,496
Graeme Bartlett,491
Reaper Eternal,483
Boing! said Zebedee,479
Good Olfactory,464
Drmies,451
Favonian,421
Bongwarrior,395
Jenks24,380
Timrollpickering,371
Toddst1,367
Sandstein,355
ItsZippy,335
Anthony Appleyard,324
Tnxman307,320
Floquenbeam,319
DGG,311
The Earwig,306
Smartse,301
TexasAndroid,301
Nyttend,291
GB fan,290
Michael Greiner,278
Runningonbrains,278
Orangemike,259
Elockid,257
Zscout370,255
Daniel Case,253
Anthony Bradbury,238
Keilana,225
Discospinster,219
Just Chilling,215
DeltaQuad,203
Panyd,202
GiantSnowman,202
Danger,201
DoRD,198
Jimp,196
Vejvančický,195
The Blade of the Northern Lights,194
CactusWriter,194
Sphilbrick,191
Filelakeshoe,182
C.Fred,180
Alison,178
JHunterJ,177
Salvio giuliano,168
Hut 8.5,164
AGK,164
R&#039;n&#039;B,160
Whouk,158
Tassedethe,156
Joe Decker,154
Bsadowski1,153
DangerousPanda,151
Dennis Brown,151
Dcoetzee,149
Gfoley4,146
Tikiwont,142
January,142
Moonriddengirl,139
JoJan,135
Gadfium,133
Diannaa,130
Slakr,127
Scottywong,125
Slon02,125
Kinu,122
Ronhjones,120
Versageek,120
Smalljim,118
Excirial,116
Tide rolls,112
Mentifisto,109
Rkitko,107
Amalthea,107
Spencer,107
TParis,106
DMacks,103
Courcelles,102
MBisanz,102
Fuhghettaboutit,100
Guerillero,99
Saltine,99
Bencherlite,94
Xezbeth,93
Bearcat,93
Black Falcon,93
Kwamikagami,91
Jafeluv,91
Hu12,91
LadyofShalott,90
MGA73,86
Metropolitan90,85
Anachronist,85
Mike Rosoft,84
Kudpung,83
Phantomsteve,83
Y,81
Closedmouth,81
Fæ,80
5 albert square,80
Tom Morris,79
Graham87,79
Rich Farmbrough,77
Doug Weller,76
Qwyrxian,74
BD2412,74
Moreschi,74
Calliopejen1,73
Paul Erik,72
Kww,72
WilliamH,71
Tiptoety,70
It Is Me Here,70
Eleassar,69
The Bushranger,69
Nev1,68
Fluffernutter,67
Syrthiss,66
JIP,65
Nihonjoe,65
Scientizzle,65
JPG-GR,65
Esanchez7587,64
J Milburn,64
Rlendog,64
The Anome,64
Secretlondon,63
BOZ,61
SpacemanSpiff,61
Rossami,60
Voice of Clam,59
Stwalkerster,59
Peripitus,58
Fox,56
Ponyo,56
MastCell,55
CambridgeBayWeather,54
Kuru,54
J04n,53
WOSlinker,51
WereSpielChequers,50
Rjd0060,49
Waggers,49
Vsmith,49
SilkTork,48
Snowolf,47
Infrogmation,47
HelloAnnyong,47
MilborneOne,46
Jc37,46
J.delanoy,46
EdJohnston,44
Prolog,44
Mojo Hand,43
Jpgordon,43
Maxim,43
Kicking222,42
Fayenatic london,42
Billinghurst,41
Ks0stm,41
Happy-melon,41
Barek,39
Kusma,39
Jesse Viviano,39
Andrwsc,38
EncMstr,37
Tonywalton,37
Od Mishehu,37
Jinian,37
MIDI,37
Wizardman,36
Arbitrarily0,36
Dreadstar,36
FisherQueen,34
Keith D,34
Madman,34
Ohnoitsjamie,33
Beeblebrox,33
Tyrol5,33
Spinningspark,32
Jauerback,32
Risker,32
Thehelpfulone,32
Jake Wartenberg,31
Nick-D,31
Elen of the Roads,31
Acalamari,31
Mike Selinker,30
ESkog,30
Yet Another Redirect Cleanup Bot,28
King of Hearts,28
Ged UK,28
Tariqabjotu,27
Shyamal,27
Joy,27
Melchoir,26
28bytes,26
Catfish Jim and the soapdish,26
MaxSem,25
ErikHaugen,24
TheCatalyst31,24
Uncle G,24
Kurt Shaped Box,23
Kingpin13,23
Nancy,23
Keegan,23
Gadget850,23
Goodnightmush,22
Carlossuarez46,22
Ultraexactzz,22
Nikkimaria,22
Golbez,21
David Levy,21
Someguy1221,21
Zzuuzz,21
The Rambling Man,20
Ruslik0,20
Bkonrad,20
Eluchil404,20
Mike 7,20
Sjakkalle,19
Dabomb87,19
Mifter,19
Mufka,19
John,19
Arsenikk,19
Neutrality,18
Mike Cline,18
Geschichte,18
Djsasso,18
EurekaLott,17
Parsecboy,17
Stemonitis,17
Zzyzx11,17
Orderinchaos,17
Martijn Hoekstra,17
Shirik,16
CT Cooper,16
Dravecky,16
Moriori,15
John Carter,15
Wehwalt,15
Deskana,15
Tedder,15
Richwales,14
Eustress,14
Jayjg,14
Ironholds,14
Antandrus,14
RegentsPark,14
Carioca,14
Nightscream,14
Jeepday,14
Dpmuk,14
ErrantX,14
J Greb,14
RL0919,14
Kaldari,14
Doc James,14
Athaenara,14
JzG,13
Fred Bauder,13
Casliber,13
Chase me ladies- I&#039;m the Cavalry,13
Killiondude,13
Agathoclea,13
Thryduulf,13
JeremyA,12
Canterbury Tail,12
TenOfAllTrades,12
Arthur Rubin,12
Ericorbit,12
Jclemens,12
PBS,12
Avraham,12
Number 57,11
Fram,11
Utcursch,11
Cailil,11
Rifleman 82,11
Crazytales,11
Rschen7754,11
BorgQueen,11
PhilKnight,11
Gyrofrog,11
Thumperward,10
Orlady,10
Andrewa,10
CIreland,10
Kimchi.sg,10
Dweller,10
Acdixon,10
Mlaffs,10
Kim Dent-Brown,10
MSGJ,10
Sjb72,10
Soap,10
Starblind,9
Paul A,9
AlexiusHoratius,9
Daniel,9
Bearian,9
Mazca,9
Hersfold,9
Mjroots,9
Mushroom,9
SarekOfVulcan,8
DrKay,8
7SeriesBOT,8
Ched,8
MichaelQSchmidt,8
GorillaWarfare,8
Redrose64,8
Black Kite,8
Rami R,7
Kevin,7
HJ Mitchell,7
Buckshot06,7
Anomie,7
Feezo,7
Cuchullain,7
Jayron32,7
NuclearWarfare,7
AnemoneProjectors,7
Leyo,7
Aervanath,7
Raul654,7
CharlieEchoTango,7
Postdlf,7
Magioladitis,7
Sir Nicholas de Mimsy-Porpington,7
Laser brain,7
Hoary,6
Kpjas,6
ST47,6
Ben MacDui,6
Woohookitty,6
David Eppstein,6
Steel,6
LFaraone,6
Matthewedwards,6
BrownHairedGirl,6
RobertG,6
Donald Albury,6
Deryck Chan,6
Tóraí,6
Jusjih,6
Resolute,6
Gimmetrow,6
DYKUpdateBot,6
Franamax,6
John Vandenberg,5
MikeLynch,5
Mahagaja,5
Lowellian,5
Stephen,5
Neelix,5
SchuminWeb,5
Philippe,5
VernoWhitney,5
EVula,5
TeaDrinker,5
Lectonar,5
Mattinbgn,5
Royalbroil,5
SlimVirgin,5
Canadian Paul,4
Fetchcomms,4
ThaddeusB,4
Ruhrfisch,4
Kjkolb,4
2over0,4
Fences and windows,4
7,4
Melesse,4
Jujutacular,4
