User,Totals
ProcseeBot,37598
RHaworth,5524
Explicit,3857
Materialscientist,3262
Jimfbleak,2791
Sphilbrick,2211
Gilliam,1998
Malcolmxl5,1634
Liz,1588
Mark Arsten,1439
Diannaa,1288
BethNaught,1242
Graeme Bartlett,1141
Magog the Ogre,1127
Bbb23,1000
Anthony Appleyard,988
JohnCD,913
Anthony Bradbury,864
AnomieBOT III,858
Nthep,824
MusikAnimal,777
Mojo Hand,732
Edgar181,719
Vanjagenije,687
Ricky81682,649
Boing! said Zebedee,629
Yamaguchi先生,619
GB fan,579
MER-C,570
Zzuuzz,561
DGG,558
Favonian,538
Acroterion,533
Randykitty,523
Mike Rosoft,521
Deryck Chan,486
Rjd0060,475
Sarahj2107,440
Plastikspork,434
Drmies,427
Coffee,424
Cryptic,419
Bishonen,388
C.Fred,387
The Earwig,374
Alexf,358
Anna Frodesiak,352
SuperMarioMan,344
Sandstein,343
Ymblanter,336
Ponyo,335
The Bushranger,331
Bongwarrior,322
KrakatoaKatie,311
Elockid,310
Y,307
BDD,296
Fayenatic london,287
JamesBWatson,280
Northamerica1000,278
ReaderofthePack,272
Xaosflux,269
78.26,265
MelanieN,263
Peridon,260
Shirt58,260
Jenks24,256
Larryv,250
Smalljim,239
CactusWriter,232
Deb,228
Kelapstick,226
UkPaolo,225
Lectonar,223
Fram,211
R&#039;n&#039;B,210
Jackmcbarn,206
Fuhghettaboutit,196
AlexiusHoratius,188
Kusma,185
MBisanz,185
IronGargoyle,184
Just Chilling,183
Black Falcon,182
Reaper Eternal,180
Mkdw,174
Ronhjones,165
Only,165
DragonflySixtyseven,154
Cydebot,153
Samwalton9,151
The Anome,151
Closedmouth,148
Espresso Addict,146
Master of Puppets,142
Michig,139
Titodutta,138
HighInBC,133
Tassedethe,131
Mackensen,131
DoRD,130
HJ Mitchell,128
Peripitus,126
Mike V,126
5 albert square,124
Philg88,120
DMacks,117
Future Perfect at Sunrise,116
Nyttend,115
Worm That Turned,115
Callanecc,115
Vianello,111
Beeblebrox,111
Doug Weller,110
Nihonjoe,103
DeltaQuad,100
SQL,97
Cyphoidbomb,95
Spencer,94
Jac16888,94
Iridescent,93
Bearcat,92
EdJohnston,91
RoySmith,88
Floquenbeam,87
Bagumba,84
Ritchie333,84
Hut 8.5,82
Ohnoitsjamie,78
Delldot,77
BrownHairedGirl,74
Gfoley4,74
NawlinWiki,74
Mattythewhite,74
Keegan,73
Huon,73
Sergecross73,73
Ged UK,72
Zzyzx11,71
MilborneOne,70
Versageek,69
Nakon,68
Bgwhite,67
Wbm1058,65
Casliber,57
The Rambling Man,56
Cuchullain,56
Graham87,55
Antandrus,54
Anne Delong,54
Miniapolis,53
SouthernNights,51
JzG,51
Spinningspark,51
GiantSnowman,49
Barek,49
Czar,49
Seraphimblade,48
Anachronist,48
Athaenara,46
WikiLeon,45
Postdlf,45
Salvidrim!,45
Utcursch,45
Jni,43
Patar knight,41
J04n,40
Wizardman,40
Gadfium,40
Spartaz,39
Ultraexactzz,38
Voice of Clam,37
Jpgordon,37
Opabinia regalis,36
Lankiveil,36
Deor,34
Smartse,34
Courcelles,34
Cyclonebiskit,33
TFA Protector Bot,32
Number 57,31
Kuru,31
CorbieVreccan,30
De728631,30
Fenix down,27
Panyd,27
Jakec,26
Waggers,25
Joe Decker,25
MSGJ,25
Ks0stm,24
DrKay,24
Amberrock,24
David Levy,23
BD2412,22
I JethroBT,22
PhilKnight,22
Mfield,22
Vsmith,21
Ian.thomson,21
GoldRingChip,20
Good Olfactory,20
Cenarium,20
NativeForeigner,20
Nick-D,19
Bsadowski1,19
WereSpielChequers,19
Ser Amantio di Nicolao,19
Swarm,18
Dweller,18
Paul Erik,18
Nihiltres,18
EurekaLott,18
Feezo,17
Stifle,17
RL0919,17
Tide rolls,17
LadyofShalott,17
SilkTork,17
Od Mishehu,16
Xezbeth,16
Jayron32,16
Mr. Stradivarius,16
Gamaliel,16
Mlaffs,15
Metropolitan90,15
Acalamari,15
Newyorkbrad,14
SlimVirgin,14
Guettarda,14
Alex Bakharev,14
Guerillero,13
CambridgeBayWeather,13
CT Cooper,13
Edison,13
Monty845,13
King of Hearts,12
Stemonitis,12
David Gerard,12
BOZ,12
TomStar81,12
Ianblair23,11
RegentsPark,11
Fox,11
Kinu,11
Doc James,11
Bilby,10
Menchi,10
Necrothesp,10
EncMstr,10
MaxSem,10
TheCatalyst31,10
Mike Peel,10
John,10
AnemoneProjectors,10
Sherool,10
Moonriddengirl,10
KTC,9
Timrollpickering,9
Euryalus,9
Jerzy,9
Titoxd,9
Orangemike,9
Woohookitty,9
Yamla,9
Juliancolton,9
Meno25,9
The Blade of the Northern Lights,9
Shirik,8
Rlandmann,8
ESkog,8
Wwoods,8
Huntster,8
JoJan,8
CIreland,8
Lowellian,8
Jonathunder,8
John Reaves,7
Ben MacDui,7
Acdixon,7
Keilana,7
WOSlinker,7
GorillaWarfare,7
Bencherlite,7
Discospinster,7
Rschen7754,7
Ryan Postlethwaite,7
OlEnglish,7
Alison,7
David Eppstein,7
Jesse Viviano,7
Nabla,7
ErikHaugen,7
Beetstra,6
ScottDavis,6
Michael Greiner,6
Jehochman,6
Golbez,6
PresN,6
Redrose64,6
Joy,6
Keith D,6
Mitchazenia,6
Xymmax,6
Berean Hunter,6
Thryduulf,6
28bytes,6
Biblioworm,6
Olivier,6
Dank,5
Go Phightins!,5
Gryffindor,5
Paul August,5
Pharos,5
GlassCobra,5
Wtmitchell,5
Risker,5
WhisperToMe,5
Steven Walling,5
Spellcast,5
Geni,5
Moriori,5
The Interior,5
Jfdwolff,5
Bkonrad,5
Buckshot06,5
Richwales,5
Crisco 1492,4
Trappist the monk,4
Julia W,4
JHunterJ,4
SimonP,4
Geschichte,4
Jonny-mt,4
Xeno,4
Enigmaman,4
Ground Zero,4
Laser brain,4
NJA,4
Connormah,4
Paulmcdonald,4
Writ Keeper,4
Prodego,4
Parsecboy,4
Phantomsteve,4
Finlay McWalter,4
Stwalkerster,4
Timotheus Canens,4
MLauba,4
Salvio giuliano,4
Dennis Brown,3
Coren,3
Valfontis,3
TigerShark,3
Brookie,3
B,3
Kirill Lokshin,3
Tom Morris,3
Mike Cline,3
Peteforsyth,3
Fluffernutter,3
Scott,3
Tim!,3
Tawker,3
Ericorbit,3
Nick,3
Legoktm,3
Kevin Gorman,3
Zero0000,3
Harrias,3
SarekOfVulcan,3
Hyacinth,3
Djsasso,3
Andrwsc,2
Jarry1250,2
Tom harrison,2
Edokter,2
Lacrimosus,2
Nv8200pa,2
Amalthea,2
Resolute,2
Rigadoun,2
Magioladitis,2
Anomie,2
Quarl,2
Shubinator,2
Rami R,2
Rosiestep,2
Kaihsu,2
Michael Hardy,2
Canterbury Tail,2
Everyking,2
Renata3,2
Awilley,2
HappyCamper,2
Kjkolb,2
MGA73,2
Daniel Case,2
Jusjih,2
ErrantX,2
Dragons flight,2
DerHexer,2
Arctic.gnome,2
Killiondude,2
John Vandenberg,2
Zanimum,2
Roger Davies,2
Rlendog,2
Orderinchaos,2
Masem,2
AzaToth,2
RHM22,2
Somno,2
Moabdave,2
The wub,2
Avraham,2
Ruslik0,2
Pathoschild,2
Mjroots,2
Dino,2
Grondemar,2
The ed17,2
Eluchil404,2
Steel,1
Ganeshk,1
Jalexander-WMF,1
Harej,1
PBS,1
Nev1,1
Mailer diablo,1
Maxim,1
Runningonbrains,1
WJBscribe,1
Reedy,1
Infrogmation,1
NeilN,1
Proteus,1
ChrisTheDude,1
Eleassar,1
Missvain,1
Jon513,1
Canadian Paul,1
Dbachmann,1
Moondyne,1
WGFinley,1
Bobak,1
Calmer Waters,1
HelloAnnyong,1
LFaraone,1
Chuq,1
Davidcannon,1
Wehwalt,1
Celestianpower,1
January,1
RockMagnetist,1
Grutness,1
MastCell,1
TenOfAllTrades,1
Aude,1
Jason Quinn,1
JIP,1
Al Ameer son,1
Blurpeace,1
Tedder,1
Philippe,1
James086,1
Malinaccier,1
Crazycomputers,1
Melburnian,1
J Milburn,1
Dumelow,1
KillerChihuahua,1
JGHowes,1
Ezhiki,1
Charles Matthews,1
Victuallers,1
NuclearWarfare,1
Rklawton,1
Jengod,1
Neutrality,1
OwenX,1
MrKIA11,1
Hoary,1
Danaman5,1
Kaiser matias,1
Leyo,1
Anthere,1
UtherSRG,1
Amire80,1
Dave souza,1
Thue,1
Fences and windows,1
Jmabel,1
Prolog,1
Grendelkhan,1
