User,Totals
ProcseeBot,32691
Chrislk02,4802
James086,4787
RHaworth,3383
Materialscientist,2912
Diannaa,2692
Cryptic,2635
Gilliam,2570
Rjd0060,1908
Gogo Dodo,1740
B,1506
Cydebot,1404
Magog the Ogre,1352
Kelapstick,1352
Jimfbleak,1240
Smalljim,1199
Sphilbrick,1163
Davewild,1085
TLSuda,1076
Mojo Hand,1007
Fayenatic london,845
JohnCD,821
AnomieBOT III,774
ReaderofthePack,752
Od Mishehu,690
GB fan,613
MER-C,612
Acroterion,595
JamesBWatson,588
Peridon,573
Favonian,564
FreeRangeFrog,556
Anthony Bradbury,537
Mifter,496
DragonflySixtyseven,484
DGG,471
Ymblanter,468
Nakon,462
C.Fred,457
Fuhghettaboutit,438
Deb,420
Yunshui,410
Anthony Appleyard,404
Bbb23,395
Calliopejen1,379
Monty845,368
Ponyo,368
MelanieN,365
BDD,359
Northamerica1000,334
Beeblebrox,334
MusikAnimal,330
DoRD,312
Shirt58,305
Ritchie333,294
Berean Hunter,287
Opabinia regalis,268
WilyD,263
Mike V,259
Randykitty,258
Reaper Eternal,258
Orangemike,254
Bongwarrior,249
Tiptoety,246
Hut 8.5,243
Nyttend,240
Just Chilling,232
Anna Frodesiak,225
Jni,220
NawlinWiki,198
Drmies,195
KrakatoaKatie,194
Rettetast,188
CambridgeBayWeather,185
Spartaz,181
Salvidrim!,181
Iridescent,179
Black Kite,169
JzG,165
Mike Rosoft,162
Keegan,159
Malcolmxl5,153
Graeme Bartlett,152
Nick-D,149
Peripitus,144
Michael Greiner,138
Harej,135
Zzuuzz,132
Graham87,130
Ricky81682,130
Callanecc,129
Versageek,129
EdJohnston,127
David Eppstein,125
Discospinster,125
SuperMarioMan,124
Deryck Chan,121
Kuru,118
MaxSem,117
Jac16888,116
5 albert square,114
IronGargoyle,111
Kinu,111
ESkog,109
Future Perfect at Sunrise,106
Nthep,104
The Anome,100
De728631,100
Sergecross73,99
Sandstein,98
BD2412,97
Excirial,94
GiantSnowman,92
Abecedare,92
Gadget850,91
Huon,91
Bishonen,90
Michig,89
Jayron32,88
HJ Mitchell,86
WOSlinker,84
Y,83
Xezbeth,82
MBisanz,81
Jackmcbarn,81
Philg88,80
WereSpielChequers,80
Vsmith,78
Jakec,75
Czar,75
Nihiltres,74
Tassedethe,72
Floquenbeam,70
Kww,70
HighInBC,70
DESiegel,70
Dravecky,69
Acalamari,69
Bearcat,68
Rschen7754,67
PhilKnight,67
Rlendog,67
Smartse,66
Barek,66
Brianga,64
Plastikspork,62
Joe Decker,62
DMacks,60
MilborneOne,60
Malik Shabazz,60
Doug Weller,59
Sadads,56
Wtmitchell,53
Bilby,53
Doc James,52
Panyd,52
Samwalton9,52
Gadfium,52
Meno25,51
Lankiveil,51
CactusWriter,51
Slakr,50
Worm That Turned,49
Bagumba,49
DrKay,46
Miniapolis,44
Cuchullain,43
Calmer Waters,43
MGA73,42
Nick,42
Euryalus,42
Anne Delong,41
TexasAndroid,39
Malinaccier,38
Stifle,38
Kudpung,37
ItsZippy,36
Spinningspark,36
Jimp,36
Number 57,35
Arctic.gnome,35
Wizardman,34
Bgwhite,33
Mr. Stradivarius,33
Delldot,32
