User,Totals
ProcseeBot,55704
Merge bot,11983
RHaworth,5683
Fastily,4759
RonBot,4089
Magog the Ogre,4061
Alex Shih,2988
RickinBaltimore,2230
Widr,1813
Oshwah,1785
Materialscientist,1704
Explicit,1700
Od Mishehu,1491
Jimfbleak,1354
Cydebot,1217
Diannaa,1145
Jo-Jo Eumerus,1089
Alexf,1083
CambridgeBayWeather,955
Anthony Appleyard,931
SoWhy,923
Anthony Bradbury,873
Edgar181,814
AnomieBOT III,801
Premeditated Chaos,799
Amortias,798
Nthep,752
MER-C,659
Acroterion,640
Fayenatic london,614
Ponyo,613
Primefac,598
Ronhjones,576
DoRD,534
Athaenara,519
Maile66,467
BU Rob13,462
Deb,446
GeneralizationsAreBad,443
Hut 8.5,438
Plastikspork,435
Ritchie333,420
Favonian,412
Tavix,406
Zzuuzz,400
There&#039;sNoTime,397
MusikAnimal,394
GB fan,387
SpacemanSpiff,363
Drmies,363
KrakatoaKatie,358
Mz7,357
Yamaguchi先生,348
Sphilbrick,342
Gilliam,340
Mojo Hand,332
BD2412,317
RoySmith,315
Northamerica1000,311
Kuru,311
Anarchyte,306
Samsara,293
Discospinster,293
NinjaRobotPirate,288
Seraphimblade,282
C.Fred,278
Yunshui,251
Ian.thomson,234
Pharos,231
Malcolmxl5,231
BethNaught,225
Kudpung,224
Sandstein,216
JamesBWatson,215
Nihonjoe,215
AustralianRupert,211
Agathoclea,211
Anna Frodesiak,204
Kusma,200
Callanecc,185
Dlohcierekim,184
Bongwarrior,183
Nakon,183
Cullen328,178
Cyp,171
BDD,168
Vanjagenije,165
Fabrictramp,164
Patar knight,157
Berean Hunter,147
Ymblanter,145
PhilKnight,138
Nick-D,137
MelanieN,131
Malinaccier,130
Nev1,125
78.26,124
The Anome,121
Doug Weller,120
Doc James,119
Mike Rosoft,117
Fram,115
Graeme Bartlett,108
Nyttend,108
Nick,106
DGG,103
Shirt58,102
Smartse,100
CactusWriter,99
Yamla,99
Vanamonde93,95
Czar,93
Randykitty,93
Graham87,91
GiantSnowman,90
Black Kite,89
MBisanz,88
Bishonen,86
Enigmaman,85
Sjb72,84
Xezbeth,82
Fenix down,81
Xaosflux,80
Floquenbeam,80
Wbm1058,78
Ferret,77
Rehman,76
Mattythewhite,75
Bearcat,74
Star Mississippi,72
GoldenRing,72
Boson,71
Anachronist,69
Jac16888,65
DMacks,65
A Train,64
